"id","x","y","weight"
"DINASP","315400.098637967","170999.719023754","126"
"HLNSBRC","229699.87022370796","682400.3820879457","72"
"AMBERGT","434899.83092940913","351599.47965431405","36"
"RADYR","313475.1890295325","180449.88685169746","241"
"BNHAM","494008.2693267225","181377.5830845873","122"
"TORRE","290359.7118728342","64850.33958025387","74"
"REDHILL","528127.9932475816","150600.0685332264","374"
"UCKFILD","547294.9275466523","120905.29105896398","31"
"WORKSOP","458545.0766517229","379755.5234873967","81"
"LDLNGTN","498935.8975113062","239105.4690174251","34"
"MINEPAR","296865.10945226677","146220.2807571762","25"
"ULESKLF","451803.1351238636","439995.0169600225","18"
"MLSHILL","388734.18180573266","406089.1619967502","66"
"FLKSTNC","622083.8135456488","136286.46161040463","86"
"ROSG","381464.7575739855","432244.79346465366","64"
"PRTHMDG","256629.76198160948","339190.5174026393","16"
"HLNSBRU","229920.23391782318","683299.7986751762","16"
"MLDTHRD","386195.0794140386","392940.05991859036","46"
"ADLESTN","505586.78313427046","164865.5586332886","146"
"ASHFKY","601188.8768892775","142154.24959733922","270"
"BSHPSFD","549154.7142403413","220894.02920986124","321"
"NEWXGEL","536201.5743690097","176956.2631210239","150"
"POLMONT","293100.18918736174","678190.4918834313","140"
"POTRSBR","525009.6775293362","201359.476456323","228"
"LAMPHEY","201399.71477817965","200399.4770517159","18"
"GOVS","341199.81944910827","478149.9524673539","37"
"HWKHEAD","249890.05063548114","663600.1263581313","63"
"KILMRNK","242717.3073031595","638224.4252267468","78"
"WLSDJHL","521940.96134457615","182915.76518950908","334"
"CHNRWHT","474964.9047472677","200434.405289419","13"
"ELSENHM","553320.9921353046","227013.5761827589","56"
"KEIGHLY","406564.9642713926","441309.85889353184","142"
"CROSSHL","258750.0596403362","662309.5921669009","106"
"BREDBRY","392754.8673919422","391822.8137112159","59"
"BLIEURD","434956.9600901586","106287.35124532823","16"
"GARFRTH","440784.96741845674","433540.4407320642","78"
"STRMFRY","186467.05116001415","834667.4119599853","8"
"IVRNESS","266788.0596525909","845473.1704126501","92"
"HINDLEY","361960.1105249749","405220.5449849151","100"
"KKBY","340189.94444534526","399210.1065557831","146"
"ARRAM","503520.0108401429","444274.77109424886","11"
"BANSTED","524587.9155364236","160432.31992153337","71"
"PLUMLEY","372112.11138453975","375380.7116096025","37"
"GOBOWEN","330320.1640052002","333399.64888160717","39"
"HAMDLUL","523332.8274189183","178664.35173232504","1"
"HONROPK","535909.6740115683","174145.2973814755","374"
"NRBITON","519435.3369227468","169545.46185914392","219"
"COOKHAM","488689.9335279786","185059.88838024106","52"
"LNDC","261800.2974183462","337899.63853964035","16"
"SNDRMNK","439599.2937060983","557585.9046336905","174"
"WLTWCEN","537295.3373765213","188975.3412442003","150"
"AYLESFD","572016.9429084751","158687.4328752625","60"
"DORKING","517073.0473507379","150417.21288556943","106"
"BKNELL","335576.8527866384","273680.3104281966","9"
"RCTRYRD","534009.7889386681","186169.9278701172","170"
"ANERLEY","534604.7180721591","169899.85362094588","221"
"LEWISHM","538050.3052681168","175950.00768389634","507"
"DNROBIN","284860.03737243055","901249.7592550877","6"
"MELTON","628710.2151042316","250380.3133874191","33"
"CRADLYH","393949.87121664063","285749.7917244664","121"
"CXTN","571435.1139418615","166749.4636171487","60"
"GOREBRG","334559.7019749046","661278.7809289563","63"
"SEERGRN","496499.90223350754","191029.66053471656","48"
"WOODLEY","393900.1007930623","392499.81880827836","37"
"LNDW","257029.77018916543","328629.9938067412","16"
"CARFIN","277526.83107373223","658880.4126562177","36"
"COTNGLY","427273.8671753993","430242.5549996693","41"
"SWAY","427589.7005579108","98419.85494957148","45"
"HAMLTNC","272200.28952248907","655199.7688894377","137"
"INVERKP","220529.73660391755","671839.6871245801","38"
"TONDU","289459.95676428004","184369.95380577032","34"
"HERTFDE","532980.1057095682","212909.65329623414","86"
"KSTP","376199.77934756933","506670.51197011117","16"
"LNGP","385584.85350662353","349422.9930399567","38"
"HAMLTNW","271219.88264328893","655860.1991231693","137"
"HAPTON","379215.0878757935","431744.72402346716","32"
"HAZL","391979.9547568187","386749.83861905447","78"
"LNRWST","280063.067557562","361693.15289323305","12"
"HAKNYNM","534554.9173315535","185100.47486486752","406"
"RAMSGTE","637293.880285233","165742.86236483755","202"
"TYWYN","258259.92269300335","300699.51285815367","18"
"HEMLHMP","504300.2638638021","205924.86582270707","144"
"FOXTON","540885.1345174587","248759.7934975584","79"
"CARDFBR","319074.20215576165","174883.34952321817","174"
"BUXTON","405910.22293306905","373750.0451240207","39"
"RHIWBNA","315869.66065426054","180950.23447528726","60"
"BLAKEDN","388064.68407026667","278725.1011421451","73"
"TRNHMGN","521266.88979320525","178792.70416089945","221"
"NTNG","457455.1202704349","339194.6986400085","355"
"SNSS","325520.4084201392","1009173.5139607775","6"
"HNTL","353537.00048941025","839618.3453636791","23"
"LINGFLD","539400.3247604301","143799.89461559945","60"
"SOTON","441326.70703216246","112161.36536839118","314"
"SVRNBCH","354032.7747569678","184781.54939672665","44"
"TONBDG","558788.7836320107","146027.04694556308","299"
"GLNFNNN","189869.97530257766","780969.9117188625","8"
"NWCSRC","424292.70375769923","568672.5396428688","171"
"HEADCRN","583799.8865279311","143999.71861588367","82"
"SWCH","633258.1429466268","157612.79348156758","48"
"CTNM","468369.8940915768","508484.7755512366","10"
"KKSNDAL","461426.063662698","407872.3931261512","43"
"NWRKCAS","479600.0155012088","354299.7896606626","57"
"HAYS","540001.304176755","166073.4449525217","150"
"LIMHSE","536120.2117289952","181110.4536965108","324"
"CTNG","573152.8893446604","107296.30067358972","91"
"LCKRBIE","313780.1710228258","581799.8209164419","39"
"GALASLS","349367.37988057756","636317.7759086575","63"
"WATFDHS","511359.08677486726","196097.64221217227","148"
"STRWBYH","515519.8941296205","172414.8600927352","185"
"APSLEY","506245.329504435","204874.00272643683","74"
"LLBRDCH","314699.8197994648","190099.53682844242","94"
"HMBLE","447300.14591061394","108199.68332280923","37"
"CARMYLE","264930.0213893834","662230.525923591","64"
"SGRLOAF","284499.917162357","244000.1993434385","8"
"YTRHOND","298610.31705335056","194890.19323114358","61"
"ACHNSHN","216403.1273737842","858519.19234455","8"
"ANNAN","319300.016992386","566199.5866656303","33"
"BELVEDR","549515.2571369254","179215.40108922333","189"
"HARLSDN","520937.1545663324","183365.769967494","474"
"TREHAFD","304470.3125698904","191050.1060340259","61"
"CATTAL","444640.32607557764","455925.1774088902","56"
"HAROOTH","515403.09793967754","188012.48132281046","67"
"HATFILD","523239.8958853421","208750.2459376395","226"
"DUMBRCK","256009.941764873","663666.2943525986","63"
"SUNBURY","510119.1870279311","169997.8412253019","81"
"NWMKET","564400.1264668168","262699.73048720235","34"
"ALDTON","527984.1101232844","105665.77123039847","46"
"EUSTON","529472.1892006707","182709.3625482628","621"
"GRENCKW","227260.16932196863","676159.4666451305","88"
"BRWCGAL","349348.675908535","636280.1494526628","12"
"BEXHILL","574495.2394450965","107535.93474665345","125"
"CCARY","363490.29835061665","133519.65969545543","45"
"SHRDHST","533655.4260944634","182239.06312551408","581"
"HFDN","531680.8833386414","212856.55557025858","114"
"MARLOW","485590.0534880117","186511.8127574235","52"
"KLBRNHR","525474.8126909236","183590.4695455986","148"
"BODORGN","238600.20404672626","370199.96209950425","19"
"SOHAM","558714.8665619673","273230.1398730246","16"
"BRGHTN","531000.0319334711","104919.6656411028","464"
"GOUROCK","224279.85825487025","677950.2890544755","88"
"MNKRISB","480937.25438985403","204764.93534094497","39"
"BRLEYPK","427899.8350656071","435165.15986080107","60"
"CUDNGTN","360099.7484009871","371600.26748740615","37"
"WORCPWY","389099.92710760393","250800.1312306699","31"
"FSHRSGT","525483.2334237554","105365.69336305006","49"
"RDNG4AB","471528.2292792769","173812.51268449106","213"
"GRENCKC","228200.24661718667","675900.1682655521","88"
"FAVRSHM","601584.6655163465","160923.76669948138","162"
"LHONSEA","583199.9155297524","185789.8299733654","227"
"MDNHEAD","488725.0274648369","180745.30761183792","278"
"UPMNSTR","556134.4290073646","186874.98952805955","239"
"MINSTER","631192.2474836521","164121.73283662344","52"
"TULSEH","531799.7716789445","172910.05692416948","265"
"FYSD","236599.88082179474","210400.51672538603","33"
"MINMARS","420670.02350905334","232690.12243093096","46"
"SLTHWTE","407929.91112806887","414150.21824112453","51"
"STGRMNS","236020.2880073255","57479.68358798526","53"
"THBDGS","528800.2892325252","136899.7843568242","341"
"BESTON","453369.8624439177","336219.64901955245","138"
"COLSDNS","529869.7992251175","159060.39449269674","162"
"MELROSE","353999.9453753266","634199.573939499","12"
"MNCRDGT","383434.0597690814","397523.76379238983","155"
"CRDFAIR","306500.3398583357","167000.48996706872","151"
"HACKNYW","537059.9842660711","184572.14016557788","321"
"WARE","535998.0895316066","213984.1509339703","86"
"JAMCOK","451287.95687026996","517708.11644494825","34"
"ASLCKTN","474129.83165452984","339920.20949230064","24"
"NUNHEAD","535390.1740700651","176005.41857362952","179"
"RGLS","308540.2438036277","496490.48034310446","30"
"NTRD","428959.976237922","515750.2181094545","30"
"WNOTLEY","578933.7624163823","218774.9825223983","42"
"BISLND","323299.85642702057","685600.0957251587","66"
"BLARATH","286999.8553934279","765299.4996438992","14"
"PRITLWL","588033.2551061183","187015.50251109112","120"
"NITSH","252209.89545022039","660149.5957271883","62"
"ALEXNDP","530294.6733709321","190459.73936202755","229"
"MSELBGH","333050.0464813718","671690.069438216","51"
"HACKNYC","534889.8421369677","184924.63788439328","321"
"SEABURN","439402.16740342847","559596.2479495625","174"
"ALTHORN","590523.7541262058","197929.13233750447","52"
"BERWICK","552603.1549690942","106774.39067980926","50"
"BLFSTPT","148995.42784446842","532942.0626293874","8"
"KEYNSHM","365630.92510624696","168890.53169564222","56"
"GTSHDMC","421509.73424454377","562730.2652825391","87"
"DRTWCHS","389290.2120908658","263349.85776192974","102"
"MDWD","394550.2029424487","384790.319681206","26"
"HGHBRDG","332200.24233409076","147000.54802107788","46"
"WARHAM","391955.7515460529","88144.36409966057","71"
"KNCKHLT","548500.1960041085","162900.24991248356","74"
"MATLOCK","429605.04592928966","360230.4510121706","36"
"BHAMNWS","406874.68217741395","286659.36689589405","916"
"ALTPE","483960.1456770802","410625.09723888204","18"
"TOTTON","436479.81024920923","113285.0635531077","48"
"PLTNLFY","334926.28032529313","439586.5321756643","139"
"BMHL","389210.1710421274","384871.88687662076","39"
"GTHM","491400.01892536535","335199.92173208104","146"
"LLGADOG","269959.7853710665","228549.85680020176","10"
"PKHMRYC","534179.5127347243","176343.92085064237","264"
"BSTEDMS","585300.2307881912","265199.82785120956","53"
"HUNTSX","343139.0607704586","385212.07211282226","189"
"RAYLEGH","580206.7705115601","191028.82152685442","120"
"WOKING","500659.97077101347","158695.26522461177","443"
"ALTON","472352.22055823496","139697.33163721714","68"
"HGHNGTN","427119.6796233352","522500.13456909556","30"
"BRTWOOD","559315.3020986168","193034.61876177194","324"
"DRCHW","368850.06410468335","90239.80145785146","16"
"EMSWTH","474824.98190055473","106324.71491345105","137"
"BOGSTON","230738.05222511597","674874.9925548638","66"
"DRCHS","369223.18674061046","90052.98308639604","71"
"WHTCHRH","446329.7916482647","148914.7249926652","48"
"EDINGWY","317632.0853745679","672775.1746541138","140"
"RTFD","470191.26997662906","380317.7482985","42"
"CLANDON","504559.73349954706","152713.6033727586","111"
"PTRCRFT","376325.30782764434","398733.4755612084","41"
"BUSHYDC","511818.0841730609","195340.04920808983","148"
"MANNGTR","609374.0047334179","232220.02617144032","147"
"PRHN","261320.14774156013","338819.53470483323","16"
"LARKHAL","276065.08443138574","651234.5735725511","68"
"COMBE","441850.22156875976","215059.8096485408","2"
"ALDEDGE","384316.9363629013","378563.1695344028","93"
"IVER","503729.7239117235","179897.8734229714","116"
"CARLILE","340240.10028669104","555499.9682905341","218"
"BARRY","310700.2973228508","167199.89831063122","126"
"EALINGB","517938.11963911215","180913.0336146204","353"
"AINTREE","336625.01983798936","397890.22403066524","124"
"CCRT","258459.75793608173","660580.3612713508","76"
"NEILSTN","247900.14835613064","657080.4190303694","72"
"WCROYDN","532149.6769311293","166083.4349724108","384"
"SHELFD","546515.9228525277","252219.43164711003","56"
"CHATHAM","575546.9356354593","167608.34945472406","270"
"WHYTLFS","534154.825702841","157785.54013669846","133"
"RCHE","199039.82016317858","61459.96780405709","12"
"WALNGTN","528843.2168415056","163990.4783955132","167"
"WATRLMN","531129.5012100182","179864.23043702735","1663"
"BTHGATE","297789.74669287517","668323.928071706","108"
"WEMYSSB","219359.97294503872","668549.7007635275","66"
"CURRIEH","317640.0721878706","668279.5687304469","40"
"LLWRTYW","288310.22579356446","246410.08514551446","8"
"SKEWEN","272379.90887250495","197460.20752162754","21"
"DNFRMQM","311629.84910614794","688439.6748253407","66"
"GORASTR","460246.95636757987","180641.88608944992","80"
"SBCH","373779.69522312074","361520.3732163134","64"
"ACHILCK","254999.93482040052","621999.8093999196","19"
"BARRYIS","311500.22995936597","166699.80796339537","90"
"EBWVPWY","317539.1793770605","207171.79994741495","34"
"SWLY","551016.3052549297","168271.556978982","195"
"ERLY","475299.86955716123","171900.19533541374","144"
"BAROW","319955.0199909479","469932.1626159237","64"
"RCHT","574770.8949212241","168157.24550527293","270"
"HMPDNPK","560733.3093515895","102124.54262837354","184"
"WHISTON","347160.12156849046","391080.3041593303","50"
"BRSTPWY","362474.2102408419","179570.05617118388","182"
"LANGLEY","501299.7321988565","179799.9320002221","118"
"FEARN","281517.7335402811","878243.9019121814","13"
"MMIL","634155.1848970051","146600.43333212132","48"
"PRESCOT","346990.08105283056","392160.3515997504","41"
"STHVIC","588127.9501548018","185996.89221036428","122"
"RTHP","422849.92399148224","419949.6295143806","43"
"COVAREN","434479.3097792103","283427.86245668575","36"
"MARDEN","574375.0659897838","144724.54892932688","82"
"SXMNDHM","638519.6845128763","263149.5652418806","34"
"BARLSOP","388800.57745215966","338328.7474913615","14"
"CROMFD","430275.1235387651","357399.950953193","36"
"FLXSTOW","630250.3375532327","235145.94844776002","36"
"BOTESFD","481080.1829112482","339259.6855131385","27"
"ESTRNGT","480034.0214958309","429437.05975559214","5"
"TWYFORD","479042.18243907945","175786.74055260193","275"
"SEVTNLJ","346200.1020091236","187600.556694714","89"
"HEWORTH","428486.91110375314","561981.1121630962","35"
"LWBY","357320.2389526999","533460.4591401662","15"
"PVNSYAW","563868.1720500746","104381.28861691518","100"
"ERIDGE","554270.8908289804","134487.5641248796","31"
"ENFC","532179.7537920226","196665.7313306855","118"
"BMLY","465518.18952331186","159439.8349141516","76"
"LUDLOW","351334.7837698306","275045.37898308295","55"
"FERNHIL","303600.1712094784","199559.63603987236","60"
"STRHCOM","529709.9826516877","170505.20596562605","175"
"HONITON","316459.8449556455","100340.07061949375","39"
"BAMFORD","420800.1132481964","382500.21214943443","35"
"PSLYCAN","248299.84579198994","663420.5013569981","63"
"SWNT","377720.065256997","402069.9210359911","62"
"LEAGRVE","506145.17319879064","224080.30657958426","170"
"CBHMSDA","512340.7422329765","158897.10575518245","73"
"ACRNGTN","375729.8511964018","428575.0503848812","101"
"MINEBUT","297978.31945965","146253.63912642148","50"
"PALL","437463.0848878999","557728.9883653105","170"
"CHISWCK","520379.6776980763","177219.44903990353","212"
"KNUCKLS","325399.82027009537","274100.02657125524","9"
"HTRBUS5","505000.2388573073","175790.82328546385","58"
"HTRBUS2","507630.70144494413","175963.68352838303","29"
"HTRBUS3","507204.9047819972","175825.64214922342","29"
"LARBERT","286000.0282562873","682599.7092373063","135"
"RWLNDSC","473421.0489179913","110815.93907705898","51"
"SANKEY","356839.9693997055","388600.02822213667","4"
"HANDBRO","443272.68074573803","214245.3980835934","44"
"CHTSEY","503824.75569740916","166390.31511909928","146"
"UPMNSP6","556129.714029793","186870.39224120235","64"
"GARTH","295379.78543234663","249429.49034213612","8"
"PNRHCBR","306050.249267612","197669.9426706147","60"
"CLHM","483680.2675925635","361499.50183173857","42"
"SBOURNE","476964.7613848998","105985.519367829","110"
"ABRCYNS","308277.8590838184","194824.34240372962","125"
"HOMRTON","535839.9876109262","184939.96280724782","321"
"BCHGRV","316711.211661863","180977.50009322807","60"
"HSFT","424424.8941568093","439114.54482800676","73"
"ALRESFD","606525.2371526322","221515.11699203646","41"
"ETILBRY","567634.1498854861","178969.04764407937","96"
"NEWMLDN","521409.97969072015","168669.67899945","297"
"STEETON","403729.9678076608","444874.96225614974","113"
"KYLEAKN","175498.7586021893","826454.3311535263","4"
"AYLSBRY","481778.71736788936","213470.12215166265","116"
"KGHN","327000.256832777","686900.4372474614","66"
"ERITH","551129.686307657","178100.080707843","189"
"ARDLUI","231699.85092340238","715500.5575596193","16"
"ARDRSSB","223799.05811656796","642210.4811986363","70"
"MIDGHAM","457305.0845296711","166646.64868203306","43"
"KLPTRCK","246800.1149249358","672900.0090100396","65"
"DGNHELT","550229.6344986572","185009.4002184248","5"
"HRSLEY","509222.8935732795","154518.5274099095","111"
"KTBK","339699.9418121136","475629.9201696813","31"
"APERLYB","419453.8978891456","438429.2945230694","67"
"LELANT","154769.7386897057","37219.733546452306","26"
"KENDAL","351999.76937613613","493199.5249790051","32"
"ANSL","254879.79890478312","668683.144581266","279"
"MONPELR","359204.6922294398","174540.28352116043","71"
"WHTLSEA","527640.059278759","296293.2900364033","22"
"HAMPTON","513299.93194314814","169802.7045650906","81"
"LADYBNK","330627.0839430611","709646.311296309","75"
"HOUNSLW","513869.79692698666","174934.5066061642","220"
"LNTN","390900.0355235392","343632.8793597695","26"
"STHEAIR","587569.0065708028","189000.23831551004","122"
"WALHAMX","536520.8849946922","200321.08007710316","112"
"GARVE","239500.300557374","861300.0447226322","8"
"PVNSYBY","565137.2361726848","104606.12621820232","9"
"MAESTER","285900.0575942101","190899.96534924046","34"
"RHOOSE","306200.2555621953","166199.47769115167","72"
"SURBITN","518099.8923349136","167300.22528262966","343"
"ARDRSTN","223069.66686852093","642049.4641656474","32"
"EARLSWD","527820.2030658544","149160.37077224115","87"
"SCARBRO","503900.1971898259","488299.9754663706","68"
"BRACKNL","486910.2498328224","168968.98718381417","146"
"HAWARDN","331130.0497152976","365860.3434358841","31"
"LLNWTMR","297049.8074132316","168900.44606617908","36"
"FGDHBR","195148.39279880744","238911.80086015188","16"
"WALSALL","401130.3303233208","298510.3695621599","136"
"KMPSTNH","502593.2519828341","244819.37997471803","34"
"LNSD","257419.9907476011","660999.8372682112","43"
"MELKSHM","390039.78762518126","164539.86859192612","22"
"HUYTON","344059.91517456423","390649.73416089866","112"
"BRSTLTM","359760.9319520472","172413.73425111017","376"
"TMPCMB","370785.3238378826","122539.84177774648","43"
"BELPER","434808.02008809213","347510.364270878","39"
"GALTILL","401403.75345403154","289374.58588052704","137"
"PRTSMTA","263099.9552235476","119319.96466751982","5"
"IRLAM","371315.00696318824","393146.1905880619","65"
"TREHRBT","293860.16273551","198169.84098952572","61"
"DMBRTNC","239800.01369609393","675599.6246692706","154"
"SELLING","605209.9930380746","157241.63272613945","52"
"DMBRTNE","240579.80483089617","675080.5224804945","138"
"LEUCHRS","344900.1826366389","720669.8689391487","238"
"PEARTRE","435535.26242343656","333412.6264224216","5"
"STHNDE","589546.6753570114","185766.8861386773","169"
"HADISCO","645842.1690135545","298493.5071160773","28"
"BLTNODR","445744.741770371","402694.4528249326","32"
"CHOLSEY","458452.2015666875","186038.9367064183","80"
"HINTONA","420262.7533527671","94821.19001636552","45"
"TALYCFN","278720.19926347974","371689.8709394465","12"
"DONC","457124.67995805497","403175.23592330713","331"
"DRONFLD","435499.8992702025","378400.309024161","42"
"TABY","445275.1239172225","518450.132951985","137"
"WIMBLDN","524838.1670333304","170660.67488619842","71"
"ARMADLE","164000.224265552","803499.9591927673","13"
"BRORA","290657.16652395006","904141.122870851","8"
"COKSBDG","540077.2056803306","113473.47927243175","38"
"SWNWICK","451750.16612652","108720.21081109665","105"
"PTLCHRY","293830.01094159624","758100.0439035331","27"
"MTHRNGH","507700.2033027933","361400.20310260606","29"
"BRKNHDN","329790.1997110276","390255.6634223234","239"
"CARRBDG","289878.16367269383","822465.0053638468","14"
"DALGETY","314890.02437421435","684089.6547413154","66"
"QUAKRSY","308600.0180694442","196599.5990112056","63"
"KNEBWTH","524907.9232774411","220249.6509680578","87"
"ELMSWEL","598970.0287662334","263980.1641458645","38"
"CHDH","387570.1784123852","386580.3225548573","104"
"GALTINT","401409.8704351184","289345.6662228956","123"
"PADTLL","526526.6726427736","181283.1655853248","390"
"BOWLING","244300.09580422615","673700.2309988432","65"
"BTLRSLA","411070.0055160524","299420.2294570399","73"
"SOAV","419489.8907102618","255150.37527302932","80"
"DARTFD","554314.1474292756","174378.1225210317","443"
"BHAMJEW","405990.18558051647","287949.6713203959","120"
"BRKNHDC","332205.0365105992","388426.8050783722","195"
"WEMBLSM","518954.8903690889","185339.56648796104","76"
"BRWCKUT","399410.20696563274","653445.4747551458","80"
"WISHAW","279250.29522579786","654869.8877097301","78"
"ERGNCHP","314956.6809852236","187865.8795558983","54"
"GTAYTON","457404.68755520124","510830.0705734248","13"
"STWRTBY","501496.1458995573","242222.23022939044","34"
"PRST","353474.42463907157","429007.4725522174","385"
"BRAMPTN","641199.9742631826","283399.63641638326","33"
"BRKNHDP","331004.04156660545","389455.5902025743","239"
"DALWHIN","263419.903955608","784900.1996936692","14"
"STHLNSC","351600.3132575281","395399.8474855542","66"
"ACTNCTL","520645.0578230581","180294.49553470348","162"
"ASPTRIA","314390.2170129037","541259.481462814","35"
"GDLMING","496622.1695855339","143945.46069980026","115"
"BRHOUSE","414659.92064554215","422440.4820786022","58"
"PARR","207699.64117584136","54099.47816099221","84"
"PSLDAWH","526470.753365288","105550.90984883535","155"
"CANWHRF","537576.0192264206","180454.13674495276","390"
"CLMN","607800.302050416","153700.09346616996","50"
"PADTON","526620.0891162481","181295.50695649767","838"
"BOTLEY","452169.7486594112","113259.71768546168","41"
"CHEF","405510.15711114655","379480.09133902687","39"
"MAESTGW","285519.6974254404","191420.38244410825","34"
"CRICCTH","249660.12592187172","338010.127079249","16"
"DORE","432379.84143893555","381299.7027943118","50"
"PBRODMP","598900.2712021073","313500.33937379974","41"
"GIFNOCK","256375.2619000536","659125.1737185117","68"
"SLATEFD","322399.7848427354","671100.3671993525","40"
"EGRFRTH","441564.786273421","433035.4602939527","62"
"HAYLE","155969.71422292746","37324.91722918596","54"
"LUTOAPY","510533.057034174","220534.46410572605","519"
"TATNHMC","522589.95246664004","158139.82871777596","72"
"BTCHWTH","521052.20151020715","151317.28668642766","28"
"UTOXETR","409700.309804269","333270.08123986644","26"
"CHFN","450939.9183271992","436980.10905721714","72"
"EDIDBRY","385339.75394678116","390300.3713728067","73"
"LAMBH","257365.28423461824","669490.3904695642","50"
"NPUD","421120.1518309199","434289.7502988024","129"
"ALXPD","261746.87022312253","665542.0703439601","66"
"STHLNSJ","353573.9556524741","393221.56358843227","51"
"TROON","232559.9644720608","630880.0421416366","99"
"NEWXGTE","536189.9177986205","176950.38707088557","226"
"KVTNBDG","448889.9532967553","382923.4181796777","42"
"BNTEY","479210.7805538741","143052.8476574266","52"
"PRSP","529974.8385841133","106778.74953106797","160"
"TLBYTWN","563626.0932084566","176337.3570056737","148"
"WMALING","568738.767178038","157543.10570849967","69"
"CHFD","438799.7197007108","371400.1656031568","166"
"GTCHSFD","550477.9259139163","242429.09341080685","56"
"HYWRDSH","533044.8422244871","124630.0028997332","301"
"WARNHAM","517083.2906019169","133947.96827806366","36"
"HBRTBDG","526969.9186337892","343669.8595051794","5"
"CHNLY","403830.04626097495","382600.19329397805","41"
"NEWHVNT","544924.3294218096","101488.53726302963","76"
"SADWRD","351776.2050663087","179546.04017269838","44"
"TOTCTRD","529699.7379240587","181299.73455684312","390"
"ENTWISL","372700.3061789422","417799.46455301443","38"
"GRVPK","540640.316322457","172144.85470814636","249"
"HTNRIBL","380370.1699578707","472659.51719481184","16"
"BCKWATR","485320.06674722495","159875.01855874527","78"
"SACTON","520169.8173512214","179279.6068366788","162"
"SCRBSTR","310500.28131349414","970300.2208877481","6"
"ALSAGER","380069.8317058389","355129.81421281537","58"
"TORQUAY","290554.653039302","63504.762311116734","80"
"BKDLE","333017.9731922247","415759.2284517713","143"
"CONWY","278049.27373484924","377465.986244063","24"
"EBSFDOM","561393.9448887375","174107.835520297","136"
"DAWSHLM","255670.1377814564","669124.5152010673","50"
"LMTNTWN","432741.1390401435","95803.95114224314","66"
"HELIFLD","385166.2997536958","457228.9093151238","33"
"STMFDHL","533380.1241821501","187930.4864269356","170"
"FOXFILD","320880.10075620696","485460.4063970535","36"
"NEWHVNH","544942.7886998929","100926.00054957683","20"
"BASILDN","570368.094529183","188329.47459209705","159"
"SBURY","534839.794277616","196229.62582460686","76"
"HEYMST","340290.27589408925","460069.7472568839","2"
"BACHE","340544.993654857","368339.55402461154","118"
"ADERLYP","409880.30001397984","287249.5274433121","39"
"BARMING","572970.1434161034","156890.62093473042","49"
"GOMSHAL","508915.1429147122","147842.3603491454","32"
"MARTON","451950.31755097874","516859.8354451223","34"
"WDRYTON","506120.3039263318","180119.6513966855","188"
"SWALE","591233.7646495583","169157.48391340318","57"
"ASHWELC","529769.9249495572","238614.94957406068","129"
"MYTHLMR","401322.71836685285","425844.86251669005","69"
"MAZEH","539174.7205472405","177864.66734457493","180"
"DUMPTNP","638670.0824258577","166307.2404427551","52"
"EVESHAM","403706.23620533774","244452.51682220225","44"
"CHHL","418629.69228525803","627039.8521820754","4"
"CLPM","373264.7290880651","467799.5342510544","16"
"LOWSTFT","654747.1192442945","292890.4517798029","72"
"WCKHMMR","632604.981256855","255760.17029492138","33"
"HOXTON","533575.1071101939","183155.00985548727","581"
"WEYMTH","367960.1340085348","79609.64219638138","87"
"ASHONUL","393840.148666851","399399.8612896957","36"
"YRDLYWD","410000.01899868785","280399.91213912773","62"
"SDRSFOT","212362.25717536226","206134.95392298535","18"
"OXFD","450477.23979625903","206340.53126460966","273"
"TRING","495086.954500885","212241.0608435602","111"
"MORDENS","525360.0797988517","167879.49284439365","71"
"BRUTON","368800.2423737266","134800.3121804615","25"
"SBROUGH","520329.7958935688","411589.6017128066","16"
"FENCHRS","533472.0378570929","180922.2550048798","342"
"MUROORD","252742.1853670467","850189.4194275672","26"
"RAUCEBY","503709.7493303168","344209.67513965076","7"
"STVNSTN","226939.97665843004","641290.2901604195","70"
"BRDGWTR","330789.6726890021","136974.493245499","50"
"DRIFILD","502700.3168942178","457300.39213303407","70"
"HAMERTN","447029.706720801","455825.1953750155","56"
"TYGWYN","260260.298372178","334949.59995029785","16"
"SYONLA","516420.1388319886","177199.64290082594","212"
"WARWICK","428620.30387063936","265460.22479448194","77"
"DOCKYDP","245397.8388622083","55850.304959824105","25"
"FARNHAM","484445.80492198846","146547.6741719307","146"
"NSTCYRE","288039.9318530427","98910.42744734278","20"
"PEGSWD","422759.7288799519","587150.2648770618","3"
"STBDXFR","244685.12080697302","58009.9490814718","12"
"PNTLTYN","311799.7089461912","206099.98099205544","37"
"SQUIRES","330883.1014876048","431733.9221728479","35"
"PENMERE","179835.18032198746","32360.091483133234","60"
"INCE","359569.9741952461","404869.9676073276","32"
"CHORLEY","358666.03519512364","417519.50585884386","77"
"NSHEEN","519029.71996671637","175409.66481417266","206"
"STEVNGE","523447.9495900934","224090.464142734","408"
"ADISHAM","623391.057295776","153976.03141305866","51"
"WSUTTON","525045.2367892852","164504.76950134936","71"
"CHNRESW","474868.99782919756","200748.90569361387","13"
"ABDO","319099.9952138664","685399.9536744646","66"
"STBEES","297034.99246460333","511964.9679552957","28"
"WATFDJ","511039.66337408184","197343.4438730348","296"
"ASHLEY","377370.0248302241","384369.77593871293","37"
"KGPK","259344.79574793277","660759.833325903","66"
"SMTHKRS","402090.30012090714","288719.6367204944","72"
"TAIN","278184.9468223139","882385.2021480685","14"
